"user_id","age","gender","occupation","device_type","daily_phone_hours","social_media_hours","work_productivity_score","sleep_hours","stress_level","app_usage_count","caffeine_intake_cups","weekend_screen_time_hours"
U29028,34,Other,Student,iOS,11.6,4.6,9,4.8,3,48,1,5.2
U23534,19,Female,Business Owner,Android,9.0,7.9,3,5.1,1,19,5,8.1
U31165,51,Female,Freelancer,Android,6.3,2.5,7,7.6,6,28,3,6.5
U23977,23,Female,Professional,iOS,8.9,1.1,5,7.3,2,42,5,8.9
U3445,21,Male,Freelancer,Android,6.3,0.8,8,7.4,7,35,6,8.9
U20839,57,Other,Student,iOS,10.1,4.5,4,8.2,9,6,5,4.6
U18189,24,Male,Business Owner,iOS,5.0,2.5,4,9.0,9,20,2,2.3
U13775,24,Male,Student,iOS,12.0,0.6,4,7.4,10,12,3,5.9
U36282,35,Other,Student,iOS,10.6,1.1,5,4.3,7,42,6,12.7
U49360,42,Male,Freelancer,Android,3.5,6.2,1,4.8,5,53,2,12.3
U2861,53,Other,Freelancer,iOS,8.0,6.3,7,6.5,7,48,3,7.0
U7823,57,Male,Student,iOS,10.4,4.5,6,6.2,5,24,6,10.5
U48567,50,Other,Student,iOS,4.4,2.5,5,8.1,6,12,4,9.9
U20361,24,Male,Business Owner,iOS,4.1,1.7,2,5.0,10,7,5,12.4
U2294,53,Male,Freelancer,iOS,11.8,1.4,3,6.6,2,22,5,3.5
U12639,60,Female,Business Owner,Android,8.3,0.8,9,7.7,9,34,5,4.6
U34419,40,Male,Student,iOS,8.9,1.6,4,6.0,8,39,4,4.1
U14392,58,Female,Student,iOS,1.8,3.4,7,8.3,6,45,2,6.7
U1948,52,Female,Freelancer,Android,7.1,0.5,1,4.1,1,8,3,10.3
U3621,25,Other,Professional,Android,5.0,1.7,1,6.1,4,21,6,3.8
U35820,22,Other,Freelancer,iOS,5.6,3.2,3,7.0,8,33,0,3.4
U43296,41,Other,Professional,iOS,11.5,5.9,3,5.2,4,22,0,13.6
U46758,49,Other,Student,Android,4.3,7.0,5,8.1,1,51,3,12.2
U31777,39,Female,Business Owner,Android,5.2,3.0,7,7.7,2,14,6,4.2
U4103,49,Female,Professional,Android,1.5,0.7,5,5.2,6,41,0,2.1
U23308,26,Other,Student,Android,7.5,1.8,1,4.2,4,18,0,11.0
U15595,36,Other,Business Owner,iOS,6.6,6.0,10,7.2,7,40,6,3.8
U27033,39,Male,Business Owner,iOS,8.3,2.8,10,6.9,6,52,6,5.4
U30854,33,Female,Professional,Android,8.0,5.3,5,5.2,6,13,6,5.0
U20427,60,Other,Student,Android,6.6,7.7,8,7.8,7,37,2,6.8
U40839,47,Male,Business Owner,iOS,4.4,0.8,1,6.2,10,60,3,12.3
U131,45,Female,Business Owner,iOS,2.3,3.4,10,5.6,4,48,1,8.4
U48665,26,Other,Business Owner,iOS,8.2,6.5,4,4.4,3,59,0,11.7
U44010,26,Other,Professional,Android,2.8,1.5,3,6.3,3,58,3,4.1
U231,49,Female,Business Owner,Android,4.9,5.0,9,5.3,4,29,3,13.6
U2207,56,Male,Professional,Android,4.8,3.0,3,6.3,2,16,5,10.2
U27115,55,Male,Professional,iOS,8.3,1.9,6,8.2,3,5,4,13.6
U21340,21,Male,Professional,Android,1.3,4.4,7,8.6,1,42,5,3.8
U7264,47,Female,Freelancer,Android,11.5,7.1,8,6.2,10,37,6,3.3
U5635,20,Female,Student,Android,6.6,6.0,2,8.8,8,52,3,2.4
U20543,20,Female,Student,iOS,9.6,2.0,10,4.3,6,5,0,8.1
U35649,51,Male,Freelancer,iOS,1.6,5.1,3,5.9,6,57,0,2.5
U39605,59,Other,Business Owner,Android,1.4,4.0,10,5.6,9,56,1,3.7
U41771,35,Male,Business Owner,iOS,9.6,6.9,9,6.0,1,5,4,7.6
U27824,29,Male,Student,iOS,3.3,5.9,9,8.2,6,47,5,9.9
U40830,44,Male,Business Owner,iOS,4.0,7.8,6,6.1,6,56,4,12.9
U40142,21,Female,Freelancer,iOS,8.9,5.1,10,7.9,3,23,6,2.9
U37266,40,Other,Freelancer,iOS,9.8,6.8,5,6.6,6,38,1,4.8
U21184,28,Male,Business Owner,Android,5.1,4.3,8,9.0,2,40,6,11.1
U9262,31,Female,Freelancer,Android,8.4,4.6,1,4.5,5,24,6,3.5
U46250,45,Female,Professional,iOS,7.4,2.2,1,5.7,8,38,6,10.4
U12122,46,Other,Professional,iOS,7.7,7.2,4,8.3,8,10,6,5.5
U23450,44,Other,Professional,Android,3.1,6.7,10,5.0,8,49,4,4.0
U3484,22,Female,Business Owner,Android,7.5,4.5,10,8.4,7,40,3,4.1
U41978,54,Other,Professional,Android,10.9,4.4,5,4.2,2,16,6,13.9
U41231,58,Female,Student,iOS,6.3,7.4,9,7.7,7,10,1,7.5
U30655,59,Male,Professional,Android,10.2,1.6,6,8.4,9,24,4,12.5
U4982,42,Female,Business Owner,Android,4.0,1.2,2,8.7,4,6,0,10.0
U16604,57,Other,Business Owner,iOS,4.8,0.7,7,5.1,3,20,6,13.9
U9152,55,Male,Student,iOS,6.5,6.7,3,6.4,8,7,4,3.3
U32701,60,Other,Business Owner,iOS,8.3,2.6,6,7.5,3,16,2,4.7
U41243,26,Male,Professional,Android,8.1,5.2,1,6.2,9,42,5,11.0
U5187,55,Male,Freelancer,iOS,1.8,5.6,3,7.1,1,12,0,8.8
U17352,42,Other,Professional,iOS,9.4,0.8,1,6.0,5,58,1,13.2
U28665,36,Male,Freelancer,Android,1.2,4.3,6,7.5,3,9,0,5.8
U43327,48,Female,Business Owner,iOS,9.1,5.4,6,6.6,2,23,5,6.3
U39615,32,Male,Freelancer,iOS,6.0,4.0,5,7.0,5,42,6,11.9
U36702,27,Male,Professional,Android,3.4,6.2,10,8.9,7,36,2,12.0
U24699,21,Female,Professional,iOS,2.5,3.6,4,7.1,5,37,2,3.0
U11373,22,Male,Freelancer,iOS,7.3,6.9,3,8.5,5,58,3,11.0
U37998,60,Female,Business Owner,Android,11.9,4.0,3,6.5,5,41,3,7.8
U39779,56,Other,Freelancer,iOS,5.8,2.4,9,8.7,7,6,3,4.7
U29923,52,Other,Business Owner,iOS,4.8,5.5,7,4.8,3,17,3,8.5
U32603,34,Male,Freelancer,Android,9.5,7.8,7,8.2,5,33,3,8.3
U43395,58,Female,Professional,iOS,7.8,4.6,9,7.5,7,32,2,11.9
U13717,25,Female,Student,iOS,2.4,2.9,2,7.7,5,9,3,4.8
U4856,19,Female,Professional,iOS,9.9,4.5,4,4.6,9,45,1,3.7
U19545,53,Male,Business Owner,Android,8.3,1.3,10,7.5,1,17,6,4.7
U39329,48,Other,Student,iOS,11.5,7.0,6,4.8,2,44,2,11.9
U35070,18,Other,Freelancer,Android,5.0,4.3,1,5.5,6,38,1,13.7
U21564,38,Female,Student,Android,3.9,4.7,10,4.1,3,21,3,10.2
U8111,28,Other,Professional,iOS,8.7,1.4,4,7.4,6,14,5,7.4
U4098,48,Male,Business Owner,Android,8.7,4.5,8,7.0,8,51,3,2.9
U46397,55,Female,Business Owner,Android,3.1,4.9,5,5.4,8,43,3,8.8
U9342,59,Other,Business Owner,iOS,8.1,1.3,3,6.3,6,8,5,8.1
U26638,54,Female,Professional,iOS,11.1,5.6,6,4.6,3,12,3,7.2
U35115,58,Other,Professional,iOS,9.6,2.8,4,5.3,8,38,1,4.0
U21225,18,Other,Freelancer,Android,5.4,7.2,2,8.3,3,22,1,11.5
U13122,24,Female,Professional,iOS,3.3,8.0,6,4.6,1,21,0,10.6
U11788,56,Female,Freelancer,Android,4.8,4.4,1,6.0,2,29,2,8.3
U7018,33,Male,Student,iOS,8.5,3.1,6,4.8,1,38,6,4.3
U8749,28,Male,Freelancer,Android,9.1,1.5,9,8.7,7,58,0,7.8
U26003,35,Female,Freelancer,iOS,6.7,2.6,4,6.7,6,26,4,10.0
U28231,26,Female,Freelancer,iOS,6.8,7.6,5,8.4,3,38,0,7.5
U39419,52,Female,Freelancer,iOS,7.9,7.9,6,6.0,8,52,3,2.2
U8509,57,Male,Student,Android,1.8,6.5,8,6.4,6,46,3,6.5
U46368,54,Other,Freelancer,Android,8.7,5.4,7,5.7,4,13,5,12.9
U33085,25,Female,Business Owner,iOS,3.4,6.7,5,4.3,1,53,6,11.4
U7117,19,Female,Business Owner,iOS,7.5,5.6,10,5.8,8,9,3,10.7
U30044,50,Male,Student,Android,6.7,3.3,9,7.4,10,27,2,5.4
U27922,51,Female,Student,iOS,5.6,2.9,6,7.8,1,59,0,13.1
U21812,24,Female,Business Owner,Android,1.1,1.7,9,5.0,4,37,6,3.4
U28833,57,Male,Student,Android,2.6,2.4,9,6.3,4,10,4,11.2
U5885,58,Other,Business Owner,iOS,1.9,1.1,2,8.4,3,43,1,13.4
U12368,36,Other,Business Owner,Android,5.3,6.2,9,4.7,4,23,1,13.1
U40345,42,Male,Professional,Android,9.3,2.5,9,8.0,5,6,2,7.5
U9468,56,Other,Business Owner,iOS,7.6,3.5,8,4.7,6,43,1,11.5
U40389,27,Female,Student,Android,6.9,7.5,9,6.3,1,46,2,13.3
U34919,51,Male,Student,iOS,7.0,3.9,4,7.3,6,7,2,6.8
U43699,26,Male,Professional,iOS,10.6,7.2,9,7.3,3,22,2,5.6
U11823,35,Other,Student,iOS,2.1,5.2,2,7.3,6,12,2,9.2
U34663,30,Other,Student,iOS,7.4,3.4,8,5.1,10,28,4,6.0
U8998,45,Other,Freelancer,iOS,5.7,1.9,4,6.4,7,20,5,8.1
U1235,60,Female,Business Owner,iOS,5.7,0.9,9,5.9,3,18,2,14.0
U39308,48,Female,Business Owner,Android,8.3,4.2,1,8.1,8,18,5,2.6
U20972,54,Male,Professional,Android,7.2,5.3,7,5.2,7,31,1,4.9
U4216,43,Male,Business Owner,Android,10.5,5.8,6,6.3,7,25,3,13.9
U8082,19,Female,Business Owner,iOS,1.4,4.7,6,8.2,6,40,4,12.2
U42178,19,Male,Freelancer,iOS,1.0,7.9,2,4.0,8,19,4,9.9
U32337,32,Male,Student,iOS,9.1,5.3,5,7.4,10,11,6,12.4
U20654,43,Male,Student,iOS,6.6,3.5,5,6.4,4,35,1,6.1
U9558,50,Male,Freelancer,Android,8.2,4.8,9,4.4,7,52,5,6.0
U30011,58,Male,Business Owner,Android,4.1,1.9,9,5.9,6,53,3,3.8
U43329,41,Male,Professional,Android,5.9,5.4,5,7.7,7,35,5,8.1
U1848,46,Female,Professional,Android,6.7,0.6,7,5.3,5,55,4,13.2
U6122,21,Other,Student,iOS,2.7,1.3,4,6.6,2,60,2,7.2
U36962,48,Male,Business Owner,iOS,9.3,4.1,4,5.4,9,53,0,4.4
U4506,32,Female,Freelancer,iOS,2.5,2.3,6,4.2,8,51,3,5.9
U11112,54,Male,Business Owner,Android,5.6,3.6,7,7.2,8,40,4,9.1
U44658,30,Female,Student,Android,4.1,4.0,3,7.2,4,24,1,7.8
U40393,29,Other,Professional,iOS,6.3,3.5,1,8.4,7,23,3,6.5
U10891,54,Male,Freelancer,Android,1.3,7.9,4,5.6,7,38,3,7.1
U30546,54,Other,Professional,iOS,1.5,1.9,9,5.1,2,14,1,9.6
U44791,42,Male,Business Owner,iOS,10.5,5.7,1,8.1,3,45,1,4.4
U12580,36,Other,Freelancer,Android,2.7,6.2,2,8.8,1,16,1,3.5
U24602,37,Other,Student,Android,9.0,7.8,2,4.4,2,5,5,11.0
U33336,29,Female,Student,iOS,5.7,1.7,6,4.7,9,17,1,3.3
U22248,47,Male,Student,iOS,3.5,7.4,9,7.3,6,55,1,8.1
U11055,18,Female,Student,Android,7.7,6.6,3,6.2,10,42,5,6.6
U31685,48,Female,Professional,Android,2.4,7.7,3,8.4,8,25,6,8.9
U3777,23,Male,Professional,iOS,8.2,4.9,4,8.3,1,23,1,9.2
U46930,32,Female,Student,iOS,8.8,7.2,4,4.7,1,48,0,7.8
U47180,44,Male,Business Owner,Android,3.2,4.7,3,5.8,3,25,3,9.9
U32754,34,Other,Business Owner,iOS,3.1,5.3,4,4.3,5,35,4,9.7
U9369,39,Female,Professional,Android,2.8,7.0,10,6.9,6,5,3,8.3
U36687,45,Female,Student,iOS,2.1,0.6,10,5.8,2,15,6,3.0
U18642,43,Male,Student,iOS,11.7,2.0,5,6.9,10,44,3,4.9
U48718,57,Female,Professional,Android,10.4,5.0,9,8.4,10,57,0,12.7
U18571,58,Male,Freelancer,iOS,3.7,1.1,3,6.6,4,38,3,9.9
U37229,36,Other,Student,Android,8.9,3.6,1,6.3,2,45,6,8.7
U39747,45,Female,Business Owner,iOS,5.2,6.8,5,5.0,3,58,0,2.8
U34792,45,Other,Business Owner,iOS,6.8,1.3,10,6.9,10,23,0,12.1
U40979,39,Other,Freelancer,Android,9.1,2.4,9,5.7,2,28,5,4.1
U12335,41,Male,Freelancer,Android,2.4,7.5,7,4.5,9,10,5,11.7
U43773,49,Other,Student,iOS,10.2,3.5,2,5.1,3,24,5,3.6
U41391,29,Male,Business Owner,iOS,2.9,3.3,6,5.3,9,17,5,3.9
U7993,18,Female,Student,Android,2.2,3.9,7,6.7,1,45,4,12.8
U26547,42,Other,Professional,iOS,2.7,1.7,1,5.5,4,53,4,13.5
U42170,34,Other,Business Owner,Android,3.6,6.6,8,6.1,3,12,2,12.7
U3163,23,Male,Business Owner,Android,8.3,3.3,1,6.0,9,39,6,11.3
U14504,30,Female,Student,Android,3.2,1.8,8,7.0,10,32,3,7.3
U9473,54,Male,Business Owner,iOS,11.5,4.0,9,8.7,2,49,2,7.9
U37082,51,Male,Business Owner,Android,2.3,7.6,3,6.5,6,23,0,12.4
U4848,60,Other,Freelancer,Android,2.8,5.1,6,4.3,8,60,0,10.0
U26082,23,Other,Business Owner,iOS,2.6,6.3,6,4.1,6,60,4,10.8
U22190,38,Female,Student,iOS,11.2,6.2,8,8.3,6,53,5,3.5
U1574,18,Male,Freelancer,Android,7.4,2.7,2,6.6,1,57,5,7.1
U27686,19,Other,Student,iOS,10.7,2.0,6,4.2,10,52,0,6.7
U21681,28,Female,Professional,Android,7.2,7.1,8,6.1,5,49,6,11.5
U46495,36,Other,Business Owner,iOS,3.9,0.9,10,4.0,4,47,2,7.2
U8521,31,Other,Business Owner,iOS,5.0,3.1,4,7.5,9,33,3,2.4
U17630,27,Male,Business Owner,Android,9.7,7.4,1,6.6,4,59,4,11.1
U24352,25,Male,Student,iOS,8.2,7.0,5,4.2,3,54,4,8.6
U24300,49,Female,Business Owner,Android,1.1,5.5,5,5.1,5,5,3,4.0
U32710,50,Female,Professional,iOS,9.5,3.8,5,8.0,7,34,4,8.5
U35701,36,Female,Student,iOS,3.1,5.5,10,8.5,5,9,0,3.3
U41830,58,Other,Business Owner,Android,1.4,3.0,5,8.0,6,35,1,7.2
U3295,49,Female,Student,Android,1.4,7.7,4,5.2,5,56,0,5.4
U40733,25,Female,Business Owner,Android,2.4,5.6,3,5.8,6,35,4,2.9
U19995,44,Female,Freelancer,iOS,1.8,6.8,10,4.1,5,31,6,12.7
U40615,31,Male,Student,Android,1.1,4.3,6,4.8,1,41,6,8.6
U31075,26,Other,Student,Android,1.6,4.3,6,4.6,7,24,0,2.1
U45418,44,Female,Student,iOS,10.4,5.8,10,6.3,6,53,2,6.5
U9681,40,Male,Freelancer,Android,3.0,7.7,10,6.3,2,32,4,3.5
U22079,46,Male,Professional,Android,11.1,0.6,10,8.1,10,5,0,3.7
U40858,22,Other,Student,Android,6.6,6.2,10,5.9,5,46,4,7.4
U29236,31,Other,Freelancer,iOS,1.9,2.2,4,7.9,6,22,4,7.9
U35891,37,Female,Professional,iOS,2.5,4.4,6,6.0,7,16,3,7.7
U10956,54,Female,Student,Android,9.4,1.9,10,8.0,4,58,5,2.6
U46883,41,Male,Business Owner,iOS,4.9,2.0,9,4.8,4,14,3,9.6
U11447,24,Male,Student,iOS,8.9,5.4,5,4.1,10,56,1,10.5
U42695,43,Male,Business Owner,iOS,9.3,6.6,7,5.5,3,25,5,5.8
U30291,33,Other,Freelancer,iOS,10.3,5.5,1,5.5,9,17,0,3.8
U3455,31,Other,Freelancer,iOS,1.2,2.3,3,5.8,2,39,2,4.0
U27792,45,Other,Business Owner,iOS,6.9,6.7,2,7.6,6,19,5,3.8
U34859,57,Other,Business Owner,iOS,9.2,6.0,5,5.9,5,51,5,7.4
U28995,51,Male,Business Owner,Android,9.8,4.0,4,8.0,8,28,6,4.3
U18170,21,Female,Professional,Android,2.9,6.4,10,4.2,3,13,2,6.5
U47637,33,Female,Business Owner,iOS,3.8,7.9,6,4.2,5,41,1,13.2
U5018,59,Male,Student,iOS,8.2,0.6,10,8.0,8,51,0,13.8
U26771,36,Other,Student,Android,12.0,6.9,1,8.2,2,41,4,8.7
U44283,55,Male,Student,Android,2.1,3.6,3,8.3,6,38,0,10.4
U49312,51,Female,Business Owner,iOS,6.9,6.6,3,7.7,1,32,6,6.6
U17842,20,Other,Professional,iOS,3.0,7.8,3,7.1,8,11,0,7.6
U27793,37,Other,Business Owner,iOS,5.8,1.4,3,6.6,5,18,1,6.3
U5382,44,Female,Business Owner,iOS,8.9,2.7,3,4.8,2,51,1,10.1
U29033,28,Other,Freelancer,iOS,9.7,5.4,9,5.1,6,48,5,3.9
U8440,45,Other,Freelancer,Android,2.9,6.8,4,8.8,6,29,1,7.9
U11557,37,Female,Business Owner,iOS,11.8,3.5,4,7.7,2,10,3,3.3
U32366,21,Male,Freelancer,Android,9.5,5.5,8,8.8,2,24,4,9.2
U13727,32,Male,Professional,Android,7.0,2.0,2,6.5,4,6,5,9.7
U24540,35,Female,Student,Android,3.4,5.1,1,4.9,9,33,2,7.7
U37016,54,Other,Student,iOS,9.4,0.8,9,8.8,8,10,0,5.1
U4233,26,Female,Business Owner,iOS,5.3,1.9,7,6.0,9,27,5,6.8
U36239,43,Male,Freelancer,Android,8.1,4.1,4,6.2,7,58,0,8.7
U45659,29,Female,Student,Android,1.3,3.3,5,4.3,3,24,1,5.4
U46481,18,Female,Business Owner,iOS,7.1,1.8,10,6.3,10,53,4,6.9
U46069,26,Female,Business Owner,Android,6.5,1.7,1,6.6,9,54,0,11.9
U34519,56,Other,Professional,Android,7.1,0.7,4,6.3,1,39,6,12.1
U29005,34,Female,Freelancer,Android,10.4,4.7,7,5.2,5,51,1,8.0
U7071,55,Female,Business Owner,Android,3.8,1.9,7,8.7,3,9,2,2.3
U1914,44,Female,Student,Android,2.0,3.3,1,8.4,7,23,0,4.0
U3521,60,Male,Professional,Android,2.5,0.8,9,4.5,4,35,1,12.9
U4645,57,Female,Freelancer,Android,1.7,5.6,1,6.3,9,44,4,7.8
U37333,46,Other,Student,Android,10.8,5.7,9,4.2,2,39,2,4.7
U27911,29,Male,Freelancer,Android,9.5,4.0,9,6.4,10,36,1,4.1
U24298,59,Female,Student,iOS,5.3,7.1,2,6.0,1,7,2,10.8
U21909,38,Other,Professional,Android,4.4,6.2,6,7.1,2,17,4,4.2
U47639,60,Male,Student,iOS,1.7,4.0,2,6.7,6,32,4,7.7
U16686,25,Female,Student,Android,7.9,1.3,10,7.0,3,35,0,4.6
U49818,36,Male,Student,iOS,5.4,5.9,5,5.6,10,12,2,2.9
U562,20,Male,Business Owner,iOS,6.8,4.3,4,6.5,9,23,1,5.6
U34685,60,Male,Business Owner,Android,2.1,3.9,9,4.9,6,31,5,4.5
U36885,56,Female,Business Owner,iOS,7.2,2.3,2,4.4,7,22,2,11.3
U1280,41,Other,Business Owner,Android,1.1,3.4,10,8.7,7,36,4,9.2
U33945,43,Female,Business Owner,Android,2.0,1.3,2,7.3,3,23,6,5.2
U25719,24,Male,Business Owner,iOS,4.9,1.7,6,8.9,1,58,1,6.1
U12804,42,Other,Business Owner,Android,10.5,5.2,3,4.2,1,57,0,11.5
U42510,59,Male,Freelancer,iOS,4.8,6.6,4,4.5,6,48,5,4.8
U20556,56,Female,Freelancer,Android,8.7,1.8,6,8.5,2,36,3,8.3
U41706,23,Male,Business Owner,iOS,11.9,8.0,6,4.3,5,58,5,11.7
U39955,55,Female,Professional,Android,4.2,2.2,9,7.7,10,52,2,11.0
U17891,29,Male,Professional,Android,3.2,3.7,6,6.0,2,32,2,9.6
U3919,54,Other,Business Owner,Android,10.2,6.1,9,5.0,4,7,2,3.7
U24567,37,Female,Student,iOS,2.7,7.8,1,7.0,5,9,3,10.8
U36170,37,Other,Business Owner,iOS,4.3,1.1,6,5.2,5,40,3,12.1
U17319,27,Other,Business Owner,Android,8.3,7.7,7,4.8,10,54,2,3.7
U18893,47,Other,Professional,iOS,5.9,0.5,9,8.5,7,14,6,2.4
U47019,42,Female,Student,iOS,10.3,1.3,3,4.5,10,5,2,4.6
U24520,22,Male,Business Owner,Android,10.2,6.0,3,8.2,9,38,0,6.9
U26800,26,Other,Business Owner,iOS,4.7,7.9,9,5.9,6,6,1,12.5
U37219,44,Male,Student,Android,7.7,2.2,8,6.6,8,40,1,3.0
U23154,26,Female,Professional,iOS,9.5,4.0,9,7.9,7,33,2,4.5
U29939,48,Other,Freelancer,Android,10.3,3.2,8,5.9,3,60,2,3.1
U12863,45,Male,Freelancer,iOS,10.2,2.0,7,8.6,5,13,6,12.1
U10412,46,Male,Freelancer,Android,3.1,6.9,1,6.7,3,51,4,7.6
U10245,19,Female,Professional,Android,11.7,5.0,1,5.3,9,15,4,11.2
U38843,55,Female,Freelancer,iOS,2.9,5.0,4,8.4,4,16,0,10.1
U46820,35,Male,Professional,Android,7.1,4.7,9,6.2,7,6,2,11.2
U49487,46,Other,Freelancer,iOS,1.3,1.5,9,8.1,7,46,5,2.9
U10206,32,Other,Student,iOS,1.1,1.4,3,6.4,7,48,3,11.6
U1002,60,Other,Professional,iOS,10.4,2.1,1,4.2,8,47,4,13.4
U38453,29,Other,Freelancer,Android,10.0,2.0,5,8.8,6,42,1,6.7
U47073,26,Male,Freelancer,iOS,8.1,5.1,10,4.1,4,41,2,5.4
U38253,44,Male,Professional,Android,4.4,2.7,10,7.1,3,50,6,7.7
U42401,41,Female,Professional,Android,3.3,7.0,5,8.4,1,7,4,6.2
U16652,32,Male,Freelancer,Android,2.0,7.6,5,6.1,3,22,2,12.0
U4325,34,Other,Student,Android,6.2,4.9,10,5.4,3,54,3,13.5
U20012,43,Other,Professional,Android,5.8,7.0,3,5.6,5,56,5,3.9
U31556,41,Female,Professional,Android,5.7,4.8,5,7.4,10,30,2,11.0
U23854,52,Male,Professional,iOS,3.4,6.2,3,4.5,6,7,4,5.5
U16963,40,Other,Professional,Android,6.5,5.6,1,4.0,3,34,0,7.6
U8607,23,Other,Student,iOS,11.6,5.7,7,5.8,9,21,3,6.7
U28398,56,Female,Professional,iOS,8.9,0.7,10,6.9,5,41,6,6.4
U31280,55,Other,Student,iOS,11.9,7.9,2,4.4,9,59,4,6.4
U7437,36,Female,Professional,Android,3.7,3.0,10,5.3,6,30,3,2.9
U90,53,Male,Freelancer,Android,10.3,7.9,10,4.9,10,20,3,11.7
U24294,52,Other,Freelancer,iOS,5.3,2.1,10,8.6,7,38,3,5.3
U11049,36,Female,Student,iOS,8.4,3.0,4,7.4,8,54,0,4.4
U30222,54,Male,Student,Android,6.0,7.3,2,9.0,1,7,3,7.5
U34933,42,Female,Business Owner,iOS,1.5,3.1,1,7.2,9,29,5,11.6
U13636,45,Female,Business Owner,Android,8.5,4.0,3,6.0,2,23,6,12.3
U26956,19,Female,Student,iOS,2.2,4.8,2,6.2,4,29,5,11.5
U30541,57,Male,Professional,iOS,6.8,7.6,10,5.2,3,31,2,5.1
U20566,40,Other,Freelancer,iOS,4.9,1.2,5,8.0,6,27,6,3.8
U5722,19,Female,Freelancer,Android,3.8,7.7,7,8.5,9,33,0,7.0
U3972,60,Male,Professional,iOS,7.4,5.4,8,5.9,5,60,2,9.4
U28349,35,Male,Business Owner,Android,4.4,4.9,3,4.6,10,24,0,3.9
U11075,27,Female,Freelancer,Android,2.3,3.3,2,5.7,1,58,6,2.6
U47807,40,Other,Freelancer,Android,8.0,1.7,9,8.5,8,22,2,4.9
U7747,55,Female,Student,iOS,5.1,5.4,3,8.6,5,38,6,2.1
U5845,37,Male,Professional,Android,7.8,4.2,2,7.6,4,18,4,3.8
U15288,34,Male,Business Owner,iOS,2.6,2.1,4,7.0,9,28,6,2.4
U40290,40,Female,Business Owner,Android,5.9,2.0,3,6.3,1,12,3,13.4
U28502,27,Female,Student,Android,10.7,2.3,3,4.8,6,32,6,7.9
U39534,20,Male,Professional,Android,6.7,1.3,4,6.7,1,38,0,6.8
U46952,18,Female,Freelancer,Android,7.1,2.0,1,4.7,6,45,1,3.9
U680,47,Male,Professional,iOS,7.1,4.0,2,6.4,10,53,6,5.2
U31645,47,Female,Professional,Android,10.1,7.9,7,6.3,5,38,5,4.6
U12687,38,Female,Student,Android,6.9,3.1,10,5.0,5,53,5,10.4
U44124,44,Other,Professional,Android,8.2,1.4,5,5.4,6,28,0,9.7
U17893,20,Male,Professional,iOS,1.7,5.3,9,8.7,6,53,3,4.2
U24826,28,Female,Student,iOS,11.6,5.7,7,8.1,8,32,2,10.6
U16845,41,Male,Professional,iOS,2.0,1.0,7,5.4,5,60,3,4.3
U30202,33,Other,Freelancer,Android,2.5,7.5,5,5.9,4,10,6,5.5
U33583,44,Male,Professional,iOS,7.4,7.0,10,7.7,7,42,6,6.6
U17620,33,Female,Professional,iOS,6.1,3.7,6,5.2,9,16,5,7.2
U8628,49,Female,Freelancer,iOS,12.0,7.3,1,8.4,8,5,5,8.5
U36995,31,Other,Freelancer,Android,1.9,5.7,7,7.9,3,34,4,11.4
U16623,56,Female,Professional,Android,11.5,1.4,2,8.6,3,57,5,8.2
U32696,44,Other,Student,iOS,4.9,4.3,3,4.1,5,15,4,10.3
U7153,20,Other,Freelancer,iOS,1.3,6.4,9,6.8,5,33,5,2.7
U8741,59,Other,Freelancer,Android,2.6,4.0,3,4.3,10,26,1,6.7
U40990,55,Male,Business Owner,iOS,9.1,2.3,4,6.2,5,48,0,3.4
U24277,22,Female,Business Owner,iOS,6.9,0.8,5,5.9,9,50,3,13.3
U46929,45,Other,Student,iOS,4.5,5.9,4,7.8,4,55,5,3.5
U45246,28,Other,Student,Android,5.0,1.7,2,5.2,1,10,4,11.4
U27473,25,Female,Professional,Android,2.8,6.0,4,5.0,10,24,3,11.8
U41593,39,Female,Student,iOS,2.5,5.6,3,5.0,2,34,4,3.4
U32205,35,Female,Professional,Android,9.4,4.9,8,8.0,3,28,0,8.4
U45209,23,Other,Freelancer,Android,2.5,4.8,8,7.8,7,58,1,12.1
U23560,54,Male,Business Owner,Android,5.5,7.7,1,6.7,7,53,2,4.1
U41294,51,Male,Professional,iOS,11.8,1.5,9,4.7,7,9,1,12.0
U13421,19,Female,Student,iOS,12.0,5.3,1,5.3,10,39,3,8.4
U44785,53,Female,Student,Android,5.0,2.2,7,6.0,5,47,5,9.6
U35435,54,Female,Student,Android,5.1,7.4,1,6.1,10,10,0,4.4
U44368,52,Male,Business Owner,iOS,11.2,1.3,3,8.5,4,21,3,11.2
U41732,33,Other,Student,iOS,8.9,1.7,2,6.1,5,45,6,2.1
U41454,27,Other,Professional,iOS,4.9,4.0,2,5.1,2,30,3,7.8
U14787,31,Female,Business Owner,iOS,2.7,7.4,8,7.9,5,44,1,8.8
U48897,57,Other,Business Owner,Android,3.5,7.6,8,7.1,3,31,5,11.8
U10725,55,Other,Freelancer,iOS,8.0,6.6,6,7.6,7,5,6,9.3
U10838,60,Female,Student,Android,1.3,1.7,10,6.2,3,58,2,8.6
U2717,44,Male,Business Owner,Android,8.4,7.6,4,6.1,6,14,1,6.0
U33029,51,Female,Freelancer,iOS,4.1,7.9,1,4.9,4,58,1,3.7
U4160,30,Other,Business Owner,iOS,4.6,4.4,2,5.9,3,24,6,13.9
U448,35,Female,Business Owner,iOS,3.7,7.0,7,4.2,9,54,1,4.0
